oepid,accreditor,pred_degree,highest_degree,control,region,admission_rate,ccbasic,in_state_tuit,out_state_tuit,prog_year_tuit,revenue_tuit,avg_faculty_salary,two_yr_default,three_yr_default,sat_avg,prop_loan,name,address,ZIP,fips,city,state,cbsa,csa,longitude,latitude,extracted_year
2217103,,Certificate,Associate,Private For-Profit,Southwest,,,,,13377.0,6854.0,5019.0,,0.07,,0.7128,Pima Medical Institute-Albuquerque,"Albuquerque, NM - 4400 Cutler Avenue NE",87110,35.0,Albuquerque,NM,10740.0,106.0,-106.59488,35.104855,2019-01-01
2065300,,Bachelor,Graduate,Private Non-Profit,Southwest,0.9516,,31485.0,31485.0,,15965.0,5286.0,,0.069,,0.6534,Prescott College,"Prescott, AZ - 220 Grove Ave",86301,4.0,Prescott,AZ,39150.0,-2.0,-112.477185,34.5452,2019-01-01
1168900,,Certificate,Associate,Private For-Profit,Southwest,,,,,19924.0,9343.0,4239.0,,0.085,,0.62,Refrigeration School Inc,"Phoenix, AZ - 4210 E Washington Street",85034-1816,4.0,Phoenix,AZ,38060.0,429.0,-111.989357,33.448692,2019-01-01
2177500,,Certificate,Associate,Public,Southwest,,,2070.0,7854.0,,2641.0,6182.0,,0.18,,0.1037,Rio Salado College,"Tempe, AZ - 2323 W 14th St",85281,4.0,Tempe,AZ,38060.0,429.0,-111.97417,33.413309,2019-01-01
2113800,,Certificate,Certificate,Private For-Profit,Southwest,,,,,10950.0,11621.0,,,0.07,,0.4255,Roberto-Venn School of Luthiery,"Phoenix, AZ - 1012 NW Grand Ave",85007,4.0,Phoenix,AZ,38060.0,429.0,-112.086161,33.45489,2019-01-01
830400,,Associate,Associate,Public,Southwest,,,2070.0,7854.0,,2426.0,9120.0,,0.146,,0.1017,Scottsdale Community College,"Scottsdale, AZ - 9000 E Chaparral Rd",85256,4.0,Scottsdale,AZ,38060.0,429.0,-111.885186,33.51135,2019-01-01
2146600,,Associate,Associate,Public,Southwest,,,2070.0,7854.0,,1289.0,9028.0,,0.203,,0.1294,South Mountain Community College,"Phoenix, AZ - 7050 S 24th St",85042,4.0,Phoenix,AZ,38060.0,429.0,-112.032635,33.382406,2019-01-01
711300,,Bachelor,Bachelor,Private Non-Profit,Southwest,0.5644,,26796.0,26796.0,,11155.0,4607.0,,0.121,1032.0,0.5763,Arizona Christian University,"Glendale, AZ - 1 W. Firestorm Way",85306-3216,4.0,Glendale,AZ,38060.0,429.0,-112.181776,33.622952,2019-01-01
822100,,Associate,Associate,Private For-Profit,Southwest,,,,,45950.0,13602.0,5214.0,,0.148,,0.6197,Universal Technical Institute of Arizona Inc,"Avondale, AZ - 10695 West Pierce Street",85323,4.0,Avondale,AZ,38060.0,429.0,-112.288123,33.453005,2019-01-01
945915,,Certificate,Certificate,Private For-Profit,Southwest,,,,,19200.0,9302.0,,,0.152,,0.5367,Empire Beauty School-NW Phoenix,"Phoenix, AZ - 2727 W. Glendale Ave. #200",85051,4.0,Phoenix,AZ,38060.0,429.0,-112.118168,33.538093,2019-01-01
107900,,Certificate,Associate,Public,Southwest,,,2360.0,8998.0,,2234.0,7392.0,,0.224,,0.0836,Yavapai College,"Prescott, AZ - 1100 E Sheldon St",86301,4.0,Prescott,AZ,39150.0,-2.0,-112.453395,34.547495,2019-01-01
110100,,Bachelor,Graduate,Public,Southeast,0.7933,,9544.0,21754.0,,5354.0,7623.0,,0.085,1099.0,0.405,University of Arkansas at Little Rock,"Little Rock, AR - 2801 S University Ave",72204,5.0,Little Rock,AR,30780.0,340.0,-92.339778,34.723254,2019-01-01
110900,,Bachelor,Graduate,Public,Southeast,,,,,,18147.0,9396.0,,0.017,,0.6068,University of Arkansas for Medical Sciences,"Little Rock, AR - 4301 W Markham",72205-7199,5.0,Little Rock,AR,30780.0,340.0,-92.320046,34.749048,2019-01-01
108700,,Associate,Bachelor,Private Non-Profit,Southeast,,,8760.0,8760.0,,8924.0,4407.0,,0.356,,0.7555,Arkansas Baptist College,"Little Rock, AR - 1600 Dr. Martin Luther King Jr. Drive",72202-6068,5.0,Little Rock,AR,30780.0,340.0,-92.290555,34.734751,2019-01-01
3005100,,Certificate,Certificate,Private For-Profit,Southeast,,,,,18690.0,3327.0,,,0.064,,0.6227,Arkansas Beauty School-Little Rock,"Little Rock, AR - 8521 Geyer Springs Road Unit 30",72209,5.0,Little Rock,AR,30780.0,340.0,-92.343366,34.672171,2019-01-01
3997300,,Certificate,Certificate,Private For-Profit,Southeast,,,,,14400.0,11597.0,,,0.093,,0.65,Arkansas Beauty College,"Russellville, AR - 109 N Commerce St",72801,5.0,Russellville,AR,40780.0,-2.0,-93.135369,35.27902,2019-01-01
108800,,Bachelor,Bachelor,Private Non-Profit,Southeast,0.4986,,28790.0,28790.0,,9961.0,6655.0,,0.114,1195.0,0.5863,Lyon College,"Batesville, AR - 2300 Highland Road",72501,5.0,Batesville,AR,12900.0,-2.0,-91.625354,35.777619,2019-01-01
3023400,,Certificate,Certificate,Private For-Profit,Southeast,,,,,18400.0,8666.0,,,0.208,,0.6197,Arkansas College of Barbering and Hair Design,"North Little Rock, AR - 200 E Washington Ave",72114,5.0,North Little Rock,AR,30780.0,340.0,-92.266429,34.753843,2019-01-01
2363500,,Certificate,Certificate,Private For-Profit,Southeast,,,,,12980.0,8232.0,,,0.107,,0.6167,Arthur's Beauty College Inc-Fort Smith,"Fort Smith, AR - 2000 North B St",72901-3342,5.0,Fort Smith,AR,22900.0,-2.0,-94.410967,35.379955,2019-01-01
110800,,Bachelor,Graduate,Public,Southeast,0.7747,,9130.0,25168.0,,9627.0,9866.0,,0.049,1238.0,0.3739,University of Arkansas,"Fayetteville, AR - Administration Bldg 425",72701,5.0,Fayetteville,AR,22220.0,-2.0,-94.176981,36.070009,2019-01-01
108600,,Bachelor,Graduate,Public,Southeast,0.4435,,8038.0,14398.0,,4113.0,5894.0,,0.173,978.0,0.6718,University of Arkansas at Pine Bluff,"Pine Bluff, AR - 1200 N University Mail Slot 4789",71601,5.0,Pine Bluff,AR,38220.0,340.0,-92.018683,34.244031,2019-01-01
109100,,Certificate,Associate,Public,Southeast,,,2880.0,4608.0,,2236.0,5040.0,,0.08,,0.1289,Arkansas State University-Beebe,"Beebe, AR - 1000 Iowa Street",72012-1000,5.0,Beebe,AR,42620.0,340.0,-91.895351,35.074176,2019-01-01
109000,,Bachelor,Graduate,Public,Southeast,0.7721,,8607.0,15297.0,,4037.0,6902.0,,0.059,1189.0,0.5104,Arkansas State University-Main Campus,"Jonesboro, AR - 2105 E. Aggie Road",72401,5.0,Jonesboro,AR,27860.0,308.0,-90.679988,35.842388,2019-01-01
109000,,Bachelor,Graduate,Public,Southeast,0.7721,,8607.0,15297.0,,4037.0,6902.0,,0.059,1189.0,0.5104,Arkansas State University System,"Little Rock, AR - 501 Woodlane Drive, Suite 600",72201,5.0,Little Rock,AR,30780.0,340.0,-92.28758,34.74582,2019-01-01
108900,,Bachelor,Graduate,Public,Southeast,0.9024,,7254.0,12678.0,,4725.0,6833.0,,0.091,,0.4117,Arkansas Tech University,"Russellville, AR - Administration Bldg 200; 1509 N Boulder Ave",72801-2222,5.0,Russellville,AR,40780.0,-2.0,-93.13562,35.293237,2019-01-01
108500,,Certificate,Graduate,Public,Southeast,,,7462.0,13312.0,,4182.0,5696.0,,0.144,,0.6014,University of Arkansas at Monticello,"Monticello, AR - Highway 425 South",71656,5.0,Monticello,AR,-2.0,-2.0,-91.811153,33.590909,2019-01-01
2538500,,Certificate,Certificate,Private For-Profit,Southeast,,,,,12980.0,9522.0,,,0.077,,0.5595,Arthur's Beauty College Inc-Jacksonville,"Jacksonville, AR - 2600 John Harden Dr",72076,5.0,Jacksonville,AR,30780.0,340.0,-92.102579,34.891572,2019-01-01
3105200,,Associate,Associate,Private Non-Profit,Southeast,0.6667,,10439.0,10439.0,,4647.0,6569.0,,0.043,1015.0,0.8077,Baptist Health College Little Rock,"Little Rock, AR - 11900 COLONEL GLENN RD STE 1000",72210-2827,5.0,Little Rock,AR,30780.0,340.0,-92.40692,34.713115,2019-01-01
2052200,,Certificate,Associate,Public,Southeast,,,3168.0,5448.0,,2408.0,4934.0,,0.116,,0.2072,Black River Technical College,"Pocahontas, AR - 1410 Hwy 304 East",72455,5.0,Pocahontas,AR,-2.0,-2.0,-90.951033,36.239793,2019-01-01
109200,,Bachelor,Graduate,Public,Southeast,0.911,,8752.0,15275.0,,5495.0,7040.0,,0.075,1186.0,0.5234,University of Central Arkansas,"Conway, AR - 201 Donaghey Ave",72035-0001,5.0,Conway,AR,30780.0,340.0,-92.457672,35.077945,2019-01-01
109300,,Bachelor,Bachelor,Private Non-Profit,Southeast,0.6074,,16200.0,16200.0,,9880.0,5448.0,,0.098,1004.0,0.6094,Central Baptist College,"Conway, AR - 1501 College Avenue",72034,5.0,Conway,AR,30780.0,340.0,-92.445021,35.083838,2019-01-01
2220900,,Certificate,Associate,Public,Southeast,,,3450.0,4290.0,,2267.0,5087.0,,,,0.0,Cossatot Community College of the University of Arkansas,"De Queen, AR - 183 College Drive",71832,5.0,De Queen,AR,-2.0,-2.0,-94.3673,34.043389,2019-01-01
109500,,Bachelor,Bachelor,Private Non-Profit,Southeast,,,13600.0,13600.0,,7608.0,4175.0,,0.159,,0.7196,Crowley's Ridge College,"Paragould, AR - 100 College Dr",72450,5.0,Paragould,AR,37500.0,308.0,-90.584395,36.064845,2019-01-01
704400,,Certificate,Certificate,Public,Southeast,,,1350.0,1350.0,,447.0,,,,,0.0,Crowley's Ridge Technical Institute,"Forrest City, AR - 1620 Newcastle Road",72335-0925,5.0,Forrest City,AR,22620.0,368.0,-90.767321,35.039816,2019-01-01
1226000,,Certificate,Associate,Public,Southeast,,,2880.0,3720.0,,2535.0,4755.0,,0.095,,0.0469,East Arkansas Community College,"Forrest City, AR - 1700 Newcastle Rd",72335-2204,5.0,Forrest City,AR,22620.0,368.0,-90.767726,35.041655,2019-01-01
2272400,,Certificate,Certificate,Private For-Profit,Southeast,,,,,10700.0,3815.0,,,0.198,,0.8886,Eastern College of Health Vocations-Little Rock,"Little Rock, AR - 200 South University Avenue",72205,5.0,Little Rock,AR,30780.0,340.0,-92.341891,34.75128,2019-01-01
3124900,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15500.0,10217.0,,,0.176,,0.6989,Imagine-Paul Mitchell Partner School,"North Little Rock, AR - 4201 E McCain Blvd",72117,5.0,North Little Rock,AR,30780.0,340.0,-92.222202,34.789913,2019-01-01
1210500,,Certificate,Associate,Public,Southeast,,,3750.0,5300.0,,2355.0,5258.0,,0.127,,0.3396,National Park College,"Hot Springs, AR - 101 College Dr",71913,5.0,Hot Springs,AR,26300.0,284.0,-93.119248,34.512687,2019-01-01
2073500,,Certificate,Associate,Public,Southeast,,,2482.0,3274.0,,1167.0,4339.0,,0.093,,0.1717,University of Arkansas Community College-Batesville,"Batesville, AR - 2005 White Drive",72503-3350,5.0,Batesville,AR,12900.0,-2.0,-91.615852,35.792923,2019-01-01
109700,,Bachelor,Graduate,Private Non-Profit,Southeast,0.7462,,19845.0,19845.0,,14806.0,7473.0,,0.038,1222.0,0.5397,Harding University,"Searcy, AR - 915 E. Market Ave.",72149-5615,5.0,Searcy,AR,42620.0,340.0,-91.726143,35.247386,2019-01-01
109800,,Bachelor,Graduate,Public,Southeast,0.9055,,8530.0,10180.0,,3495.0,6703.0,,0.073,1116.0,0.5325,Henderson State University,"Arkadelphia, AR - 1100 Henderson Street",71999-0001,5.0,Arkadelphia,AR,11660.0,-2.0,-93.059703,34.128155,2019-01-01
109900,,Bachelor,Graduate,Private Non-Profit,Southeast,0.7217,,45790.0,45790.0,,10750.0,7708.0,,0.034,1346.0,0.5238,Hendrix College,"Conway, AR - 1600 Washington Ave",72032-3080,5.0,Conway,AR,30780.0,340.0,-92.443256,35.101565,2019-01-01
3007100,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15000.0,9231.0,,,0.064,,0.8511,Hot Springs Beauty College,"Hot Springs, AR - 100 Cones Rd",71901,5.0,Hot Springs,AR,26300.0,284.0,-93.037277,34.496057,2019-01-01
2330800,,Associate,Associate,Private Non-Profit,Southeast,,,,,,4592.0,6959.0,,0.066,,0.5625,Jefferson Regional Medical Center School of Nursing,"Pine Bluff, AR - 1600 West 40th Avenue",71603,5.0,Pine Bluff,AR,38220.0,340.0,-92.018045,34.187831,2019-01-01
110000,,Bachelor,Graduate,Private Non-Profit,Southeast,0.7715,,26928.0,26928.0,,11732.0,7049.0,,0.038,1257.0,0.4523,John Brown University,"Siloam Springs, AR - 2000 W University St",72761,5.0,Siloam Springs,AR,22220.0,-2.0,-94.560283,36.189812,2019-01-01
2341700,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15944.0,11733.0,,,0.316,,0.7186,Career Academy of Hair Design,"Springdale, AR - 346 E. Robinson Ave",72764-7128,5.0,Springdale,AR,22220.0,-2.0,-94.12947,36.167605,2019-01-01
1074100,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15000.0,8239.0,,,0.121,,0.7174,Academy of Salon and Spa,"Fort Smith, AR - 311 S 16th St",72901,5.0,Fort Smith,AR,22900.0,-2.0,-94.41616,35.38097,2019-01-01
2348200,,Certificate,Associate,Public,Southeast,,,2674.0,4114.0,,1879.0,4311.0,,,,0.0,Arkansas State University Mid-South,"West Memphis, AR - 2000 W.  Broadway",72301-3829,5.0,West Memphis,AR,32820.0,368.0,-90.22285,35.145736,2019-01-01
1286000,,Certificate,Associate,Public,Southeast,,,2318.0,3998.0,,1154.0,5202.0,,0.119,,0.0,Arkansas Northeastern College,"Blytheville, AR - 2501 S Division",72316-1109,5.0,Blytheville,AR,14180.0,-2.0,-89.921005,35.898597,2019-01-01
2284200,,Certificate,Certificate,Private For-Profit,Southeast,,,,,15825.0,3478.0,,,0.17,,0.3768,New Tyler Barber College Inc,"North Little Rock, AR - 1221 E 7th St",72114-4973,5.0,North Little Rock,AR,30780.0,340.0,-92.254171,34.760085,2019-01-01
1226100,,Certificate,Associate,Public,Southeast,,,2280.0,4632.0,,1108.0,5246.0,,0.13,,0.1356,North Arkansas College,"Harrison, AR - 1515 Pioneer Dr",72601-5508,5.0,Harrison,AR,25460.0,-2.0,-93.08844,36.219909,2019-01-01
2073700,,Certificate,Certificate,Public,Southeast,,,2326.0,2326.0,,2524.0,,,,,0.0,Northwest Technical Institute,"Springdale, AR - 709 S Old Missouri Rd",72764,5.0,Springdale,AR,22220.0,-2.0,-94.115346,36.178032,2019-01-01
110200,,Bachelor,Bachelor,Private Non-Profit,Southeast,0.636,,26790.0,26790.0,,10407.0,6418.0,,0.073,1193.0,0.6369,Ouachita Baptist University,"Arkadelphia, AR - 410 Ouachita St",71998-0001,5.0,Arkadelphia,AR,11660.0,-2.0,-93.052471,34.126093,2019-01-01
997600,,Certificate,Associate,Public,Southeast,,,3890.0,6800.0,,1934.0,4781.0,,0.105,,0.1863,Arkansas State University Three Rivers,"Malvern, AR - One College Circle",72104-0816,5.0,Malvern,AR,31680.0,284.0,-92.821416,34.378745,2019-01-01
2087000,,Certificate,Associate,Public,Southeast,,,3004.0,5356.0,,1155.0,4627.0,,0.115,,0.2277,Ozarka College,"Melbourne, AR - 218 College Dr",72556-0010,5.0,Melbourne,AR,-2.0,-2.0,-91.896355,36.053031,2019-01-01
109400,,Bachelor,Bachelor,Private Non-Profit,Southeast,0.5232,,24230.0,24230.0,,8782.0,6740.0,,0.15,1079.0,0.5099,University of the Ozarks,"Clarksville, AR - 415 N College Ave",72830,5.0,Clarksville,AR,-2.0,-2.0,-93.467221,35.476278,2019-01-01
524500,,Certificate,Associate,Public,Southeast,0.7415,,3140.0,4076.0,,2335.0,5033.0,,0.155,,0.2249,University of Arkansas Community College-Morrilton,"Morrilton, AR - 1537 University Blvd.",72110,5.0,Morrilton,AR,-2.0,-2.0,-92.728507,35.172136,2019-01-01
110300,,Bachelor,Bachelor,Private Non-Profit,Southeast,,,13014.0,13014.0,,7747.0,6045.0,,0.239,,0.8474,Philander Smith College,"Little Rock, AR - 900 W. Daisy Bates Drive",72202-3799,5.0,Little Rock,AR,30780.0,340.0,-92.283015,34.737131,2019-01-01
110400,,Certificate,Associate,Public,Southeast,,,2930.0,4760.0,,911.0,4883.0,,0.175,,0.0,Phillips Community College of the University of Arkansas,"Helena, AR - 1000 Campus Drive",72342-0785,5.0,Helena,AR,25760.0,-2.0,-90.616884,34.546155,2019-01-01
570700,,Certificate,Associate,Public,Southeast,,,3855.0,6735.0,,2455.0,4801.0,,0.195,,0.5065,Southeast Arkansas College,"Pine Bluff, AR - 1900 S Hazel Street",71603,5.0,Pine Bluff,AR,38220.0,340.0,-92.025936,34.210309,2019-01-01
2202400,,Certificate,Certificate,Private For-Profit,Southeast,,,,,14350.0,8071.0,,,0.147,,0.7,Professional Cosmetology Education Center,"El Dorado, AR - 460 North Washington",71730-4009,5.0,El Dorado,AR,20980.0,-2.0,-92.664101,33.216032,2019-01-01
2075300,,Associate,Associate,Public,Southeast,,,5252.0,6447.0,,3340.0,4859.0,,0.113,,0.4328,University of Arkansas-Pulaski Technical College,"North Little Rock, AR - 3000 W Scenic Dr",72118-3347,5.0,North Little Rock,AR,30780.0,340.0,-92.299184,34.782783,2019-01-01
573200,,Certificate,Associate,Public,Southeast,,,2830.0,4090.0,,1613.0,4317.0,,0.125,,0.0,University of Arkansas Hope-Texarkana,"Hope, AR - 2500 S Main",71801,5.0,Hope,AR,26260.0,-2.0,-93.596762,33.641665,2019-01-01
2111100,,Certificate,Associate,Public,Southeast,,,2880.0,3936.0,,988.0,4615.0,,,,0.0,University of Arkansas Community College Rich Mountain,"Mena, AR - 1100 College Dr",71953,5.0,Mena,AR,-2.0,-2.0,-94.219799,34.591449,2019-01-01
792100,,Certificate,Certificate,Private For-Profit,Southeast,,,,,14250.0,10517.0,,,0.13,,0.5641,Paul Mitchell the School-Arkansas,"Fayetteville, AR - 4156 N Steele Blvd",72703,5.0,Fayetteville,AR,22220.0,-2.0,-94.153892,36.126373,2019-01-01
2569600,,Certificate,Certificate,Private For-Profit,Southeast,,,,,14900.0,11872.0,,,0.083,,0.6847,Searcy Beauty College,"Searcy, AR - 1004 S Main St",72143,5.0,Searcy,AR,42620.0,340.0,-91.735135,35.239148,2019-01-01
110500,,Associate,Associate,Private Non-Profit,Southeast,,,5500.0,5500.0,,7874.0,4218.0,,0.238,,0.9827,Shorter College,"N Little Rock, AR - 604 Locust St",72114,5.0,N Little Rock,AR,30780.0,340.0,-92.261331,34.75933,2019-01-01
110600,,Bachelor,Bachelor,Private Non-Profit,Southeast,0.5639,,17320.0,17320.0,,8050.0,5355.0,,0.095,1034.0,0.6827,Williams Baptist University,"Walnut Ridge, AR - 60 W Fulbright Avenue",72476,5.0,Walnut Ridge,AR,-2.0,-2.0,-90.940277,36.125676,2019-01-01
2074600,,Certificate,Associate,Public,Southeast,,,2700.0,4812.0,,2639.0,4903.0,,0.216,,0.3059,South Arkansas Community College,"El Dorado, AR - 300 S West Ave",71731-7010,5.0,El Dorado,AR,20980.0,-2.0,-92.666087,33.209446,2019-01-01
110700,,Bachelor,Graduate,Public,Southeast,0.6878,,8756.0,12866.0,,4716.0,6861.0,,0.159,1105.0,0.7603,Southern Arkansas University Main Campus,"Magnolia, AR - 100 E. University",71753,5.0,Magnolia,AR,31620.0,-2.0,-93.235922,33.291618,2019-01-01
773800,,Certificate,Associate,Public,Southeast,,,4977.0,6417.0,,1984.0,4239.0,,0.205,,0.1129,Southern Arkansas University Tech,"Camden, AR - 6415 Spellman Road",71701-1906,5.0,Camden,AR,15780.0,-2.0,-92.721629,33.628367,2019-01-01
3214300,,Certificate,Certificate,Private For-Profit,Southeast,,,,,13712.0,19273.0,,,,,0.6,Velvatex College of Beauty Culture,"Little Rock, AR - 1520 Martin Luther King Dr",72202-5452,5.0,Little Rock,AR,30780.0,340.0,-92.289597,34.735685,2019-01-01
111000,,Bachelor,Graduate,Public,Southeast,,,5593.0,12666.0,,3377.0,6921.0,,0.164,,0.3656,University of Arkansas-Fort Smith,"Fort Smith, AR - 5210 Grand Ave",72913-3649,5.0,Fort Smith,AR,22900.0,-2.0,-94.373729,35.384184,2019-01-01
753100,,Bachelor,Graduate,Private For-Profit,Far West,,,22308.0,22308.0,,31908.0,8492.0,,0.058,,0.4586,Academy of Art University,"San Francisco, CA - 79 New Montgomery",94105,6.0,San Francisco,CA,41860.0,488.0,-122.400578,37.787943,2019-01-01
3288300,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,8320.0,,,0.0,,,Academy of Chinese Culture and Health Sciences,"Oakland, CA - 1600 Broadway, Ste. 200",94612,6.0,Oakland,CA,41860.0,488.0,-122.269839,37.805972,2019-01-01
2342400,,Certificate,Certificate,Private For-Profit,Far West,,,,,15600.0,16236.0,,,0.311,,1.0,The Academy of Radio and TV Broadcasting,"Huntington Beach, CA - 16052 Beach Blvd St 263n",92647,6.0,Huntington Beach,CA,31080.0,348.0,-117.987762,33.729535,2019-01-01
2258600,,Certificate,Certificate,Private For-Profit,Far West,,,,,19600.0,6346.0,,,0.244,,0.5688,Avalon School of Cosmetology-Alameda,"Alameda, CA - 2318 Central Avenue",94501,6.0,Alameda,CA,41860.0,488.0,-122.243566,37.764203,2019-01-01
672000,,Associate,Associate,Public,Far West,,,1254.0,7806.0,,1078.0,8521.0,,0.074,,0.0068,College of Alameda,"Alameda, CA - 555 Ralph Appezzato Memorial Pky",94501,6.0,Alameda,CA,41860.0,488.0,-122.279303,37.781017,2019-01-01
111100,,Associate,Associate,Public,Far West,,,1352.0,6784.0,,659.0,8493.0,,0.131,,0.0135,Allan Hancock College,"Santa Maria, CA - 800 South College Drive",93454-6399,6.0,Santa Maria,CA,42200.0,-2.0,-120.421144,34.943716,2019-01-01
746501,,Associate,Associate,Private Non-Profit,Far West,0.7892,,35160.0,35160.0,,26205.0,8933.0,,0.099,,0.5107,American Academy of Dramatic Arts-Los Angeles,"Los Angeles, CA - 1336 North La Brea Avenue",90028,6.0,Los Angeles,CA,31080.0,348.0,-118.343701,34.095378,2019-01-01
112000,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,9305.0,5493.0,,0.047,,,American Baptist Seminary of the West,"Berkeley, CA - 2606 Dwight Way",94704-3029,6.0,Berkeley,CA,41860.0,488.0,-122.256149,37.865252,2019-01-01
2222000,,Graduate,Graduate,Private Non-Profit,Far West,,,,,,35423.0,8047.0,,0.017,,,American Film Institute Conservatory,"Los Angeles, CA - 2021 N Western Ave",90027-1625,6.0,Los Angeles,CA,31080.0,348.0,-118.310018,34.10767,2019-01-01
1307400,,Certificate,Certificate,Private For-Profit,Far West,,,,,17600.0,5869.0,,,0.057,,0.4792,American Beauty College,"West Covina, CA - 646 S. Sunset Ave",91790,6.0,West Covina,CA,31080.0,348.0,-117.936959,34.069367,2019-01-01
2241800,,Certificate,Associate,Private For-Profit,Far West,,,,,18200.0,16044.0,5945.0,,0.036,,0.5711,American Career College-Los Angeles,"Los Angeles, CA - 4021 Rosewood Avenue",90004,6.0,Los Angeles,CA,31080.0,348.0,-118.292481,34.079323,2019-01-01
2099200,,Certificate,Graduate,Private Non-Profit,Far West,,,29560.0,29560.0,,27255.0,4665.0,,0.035,,0.0769,American Conservatory Theater,"San Francisco, CA - 30 Grant Ave",94108-5834,6.0,San Francisco,CA,41860.0,488.0,-122.40475,37.787343,2019-01-01
123200,,Certificate,Associate,Public,Far West,,,1104.0,8712.0,,604.0,8443.0,,0.173,,0.03,American River College,"Sacramento, CA - 4700 College Oak Dr",95841-4286,6.0,Sacramento,CA,40900.0,472.0,-121.349672,38.65085,2019-01-01
111300,,Associate,Associate,Public,Far West,,,1124.0,6500.0,,436.0,8808.0,,0.216,,0.1157,Antelope Valley College,"Lancaster, CA - 3041 West  Ave K",93536-5426,6.0,Lancaster,CA,31080.0,348.0,-118.186166,34.676207,2019-01-01
111600,,Bachelor,Graduate,Private Non-Profit,Far West,0.6765,,43416.0,43416.0,,34648.0,7776.0,,0.048,,0.4843,Art Center College of Design,"Pasadena, CA - 1700 Lida St",91103,6.0,Pasadena,CA,31080.0,348.0,-118.185102,34.169031,2019-01-01
902200,,Certificate,Certificate,Private For-Profit,Far West,,,,,17000.0,16074.0,,,0.169,,0.4877,Associated Technical College-Los Angeles,"Los Angeles, CA - 1670 Wilshire Blvd",90017-1604,6.0,Los Angeles,CA,31080.0,348.0,-118.272364,34.056102,2019-01-01
